Workload,Frequency (GHz),Governor,Record_Count,Operation_Count,No.threads,Consistency,Replication,Runtime (ms),Dynamic Power (W),Dynamic Energy (J)
workload-A,2.0,userspace,750000,750000,32,ALL,Full,29769.77,129.98,3869.35
workload-A,2.1,userspace,750000,750000,32,ALL,Full,29533.77,132.35,3908.83
workload-A,2.2,userspace,750000,750000,32,ALL,Full,30027.87,137.2,4119.92
workload-A,2.3,userspace,750000,750000,32,ALL,Full,29401.09,149.12,4384.37
workload-A,2.4,userspace,750000,750000,32,ALL,Full,31208.14,145.33,4535.62
workload-A,2.5,userspace,750000,750000,32,ALL,Full,29647.78,157.77,4677.56
workload-A,2.6,userspace,750000,750000,32,ALL,Full,31591.33,162.12,5121.72
workload-A,2.7,userspace,750000,750000,32,ALL,Full,29694.31,157.54,4678.0
workload-A,2.8,userspace,750000,750000,32,ALL,Full,30575.81,171.11,5231.82
workload-A,,performance,750000,250000,64,ALL,Full,15662.76,101.85,1595.26
workload-A,,conservative,750000,250000,64,ALL,Full,14665.53,87.16,1278.3
workload-A,,powersave,750000,250000,64,ALL,Full,14912.26,85.64,1277.06
workload-A,,ondemand,750000,250000,64,ALL,Full,14748.8,95.24,1404.71
workload-A,1.0,userspace,750000,250000,64,ALL,Full,15136.08,88.68,1342.27
workload-A,1.1,userspace,750000,250000,64,ALL,Full,14970.79,93.08,1393.52
workload-A,1.2,userspace,750000,250000,64,ALL,Full,15520.81,92.88,1441.57
workload-A,1.3,userspace,750000,250000,64,ALL,Full,15597.13,97.18,1515.7
workload-A,1.4,userspace,750000,250000,64,ALL,Full,14760.45,109.83,1621.17
workload-A,1.5,userspace,750000,250000,64,ALL,Full,15290.91,113.26,1731.83
workload-A,1.6,userspace,750000,250000,64,ALL,Full,15670.58,115.93,1816.75
workload-A,1.7,userspace,750000,250000,64,ALL,Full,15841.99,114.64,1816.11
workload-A,1.8,userspace,750000,250000,64,ALL,Full,15166.12,120.68,1830.28
workload-A,1.9,userspace,750000,250000,64,ALL,Full,15665.39,125.14,1960.36
workload-A,2.0,userspace,750000,250000,64,ALL,Full,14545.69,133.36,1939.85
workload-A,2.1,userspace,750000,250000,64,ALL,Full,15037.29,137.51,2067.8
workload-A,2.2,userspace,750000,250000,64,ALL,Full,15370.27,142.71,2193.51
workload-A,2.3,userspace,750000,250000,64,ALL,Full,15161.74,147.11,2230.38
workload-A,2.4,userspace,750000,250000,64,ALL,Full,14978.0,154.1,2308.15
workload-A,2.5,userspace,750000,250000,64,ALL,Full,15126.18,157.75,2386.2
workload-A,2.6,userspace,750000,250000,64,ALL,Full,15811.19,158.49,2505.99
workload-A,2.7,userspace,750000,250000,64,ALL,Full,14856.33,157.01,2332.62
workload-A,2.8,userspace,750000,250000,64,ALL,Full,14904.83,173.44,2585.09
workload-A,,performance,750000,500000,64,ALL,Full,15956.48,101.19,1614.66
workload-A,,conservative,750000,500000,64,ALL,Full,15131.45,89.54,1354.85
workload-A,,powersave,750000,500000,64,ALL,Full,15772.01,85.29,1345.26
workload-A,,ondemand,750000,500000,64,ALL,Full,15245.32,94.02,1433.41
workload-A,1.0,userspace,750000,500000,64,ALL,Full,14962.36,87.86,1314.52
workload-A,1.1,userspace,750000,500000,64,ALL,Full,15604.79,90.91,1418.66
workload-A,1.2,userspace,750000,500000,64,ALL,Full,14952.49,99.76,1491.72
workload-A,1.3,userspace,750000,500000,64,ALL,Full,15260.19,98.76,1507.05
workload-A,1.4,userspace,750000,500000,64,ALL,Full,14608.64,101.76,1486.54
workload-A,1.5,userspace,750000,500000,64,ALL,Full,15561.32,114.17,1776.68
workload-A,1.6,userspace,750000,500000,64,ALL,Full,15565.0,109.66,1706.79
workload-A,1.7,userspace,750000,500000,64,ALL,Full,14742.79,120.96,1783.33
workload-A,1.8,userspace,750000,500000,64,ALL,Full,14986.64,126.26,1892.16
workload-A,1.9,userspace,750000,500000,64,ALL,Full,14744.65,122.81,1810.85
workload-A,2.0,userspace,750000,500000,64,ALL,Full,15222.47,134.51,2047.64
workload-A,2.1,userspace,750000,500000,64,ALL,Full,15026.8,137.21,2061.84
workload-A,2.2,userspace,750000,500000,64,ALL,Full,14956.57,143.39,2144.59
workload-A,2.3,userspace,750000,500000,64,ALL,Full,14641.24,150.17,2198.63
workload-A,2.4,userspace,750000,500000,64,ALL,Full,15920.26,145.32,2313.47
workload-A,2.5,userspace,750000,500000,64,ALL,Full,15355.6,153.15,2351.66
workload-A,2.6,userspace,750000,500000,64,ALL,Full,15768.76,163.15,2572.69
workload-A,2.7,userspace,750000,500000,64,ALL,Full,15707.8,155.2,2437.84
workload-A,2.8,userspace,750000,500000,64,ALL,Full,15241.7,163.86,2497.57
workload-A,,performance,750000,750000,64,ALL,Full,14821.75,107.84,1598.42
workload-A,,conservative,750000,750000,64,ALL,Full,15213.05,86.41,1314.53
workload-A,,powersave,750000,750000,64,ALL,Full,15897.79,79.76,1267.94
workload-A,,ondemand,750000,750000,64,ALL,Full,15843.86,99.74,1580.27
workload-A,1.0,userspace,750000,750000,64,ALL,Full,14971.8,86.54,1295.68
workload-A,1.1,userspace,750000,750000,64,ALL,Full,15605.31,91.96,1435.0
workload-A,1.2,userspace,750000,750000,64,ALL,Full,15874.26,91.93,1459.34
workload-A,1.3,userspace,750000,750000,64,ALL,Full,15025.06,98.48,1479.6
workload-A,1.4,userspace,750000,750000,64,ALL,Full,15098.48,109.59,1654.57
workload-A,1.5,userspace,750000,750000,64,ALL,Full,14746.7,111.2,1639.83
workload-A,1.6,userspace,750000,750000,64,ALL,Full,15853.25,113.11,1793.16
workload-A,1.7,userspace,750000,750000,64,ALL,Full,15762.86,112.12,1767.33
workload-A,1.8,userspace,750000,750000,64,ALL,Full,14904.36,125.31,1867.64
workload-A,1.9,userspace,750000,750000,64,ALL,Full,15349.0,125.82,1931.15
workload-A,2.0,userspace,750000,750000,64,ALL,Full,15681.41,133.17,2088.22
workload-A,2.1,userspace,750000,750000,64,ALL,Full,15615.07,130.53,2038.26
workload-A,2.2,userspace,750000,750000,64,ALL,Full,15722.13,139.51,2193.45
workload-A,2.3,userspace,750000,750000,64,ALL,Full,15732.9,148.18,2331.32
workload-A,2.4,userspace,750000,750000,64,ALL,Full,14609.48,143.25,2092.8
workload-A,2.5,userspace,750000,750000,64,ALL,Full,15333.57,151.08,2316.53
workload-A,2.6,userspace,750000,750000,64,ALL,Full,15269.55,160.62,2452.65
workload-A,2.7,userspace,750000,750000,64,ALL,Full,14969.29,156.68,2345.33
workload-A,2.8,userspace,750000,750000,64,ALL,Full,15612.95,168.98,2638.35
workload-A,,performance,250000,250000,32,ALL,Partial,10249.85,100.1,1026.01
workload-A,,conservative,250000,250000,32,ALL,Partial,9721.84,87.77,853.31
workload-A,,powersave,250000,250000,32,ALL,Partial,10197.22,84.07,857.26
workload-A,,ondemand,250000,250000,32,ALL,Partial,9907.49,99.12,982.04
workload-A,1.0,userspace,250000,250000,32,ALL,Partial,10056.15,87.27,877.58
workload-A,1.1,userspace,250000,250000,32,ALL,Partial,10482.87,90.95,953.42
workload-A,1.2,userspace,250000,250000,32,ALL,Partial,10191.59,91.48,932.29
workload-A,1.3,userspace,250000,250000,32,ALL,Partial,10283.53,99.71,1025.4
workload-A,1.4,userspace,250000,250000,32,ALL,Partial,10260.69,100.87,1034.97
workload-A,1.5,userspace,250000,250000,32,ALL,Partial,10542.95,114.4,1206.11
workload-A,1.6,userspace,250000,250000,32,ALL,Partial,9656.98,118.42,1143.56
workload-A,1.7,userspace,250000,250000,32,ALL,Partial,9953.83,115.34,1148.06
workload-A,1.8,userspace,250000,250000,32,ALL,Partial,9856.91,119.67,1179.61
workload-A,1.9,userspace,250000,250000,32,ALL,Partial,10316.76,131.36,1355.25
workload-A,2.0,userspace,250000,250000,32,ALL,Partial,10417.92,137.05,1427.77
workload-A,2.1,userspace,250000,250000,32,ALL,Partial,10278.49,135.0,1387.64
workload-A,2.2,userspace,250000,250000,32,ALL,Partial,10581.2,141.14,1493.43
workload-A,2.3,userspace,250000,250000,32,ALL,Partial,10481.85,141.59,1484.14
workload-A,2.4,userspace,250000,250000,32,ALL,Partial,9779.75,151.61,1482.73
workload-A,2.5,userspace,250000,250000,32,ALL,Partial,10575.77,151.25,1599.56
workload-A,2.6,userspace,250000,250000,32,ALL,Partial,9692.74,152.98,1482.78
workload-A,2.7,userspace,250000,250000,32,ALL,Partial,10365.07,158.08,1638.55
workload-A,2.8,userspace,250000,250000,32,ALL,Partial,9782.16,163.54,1599.81
workload-A,,performance,250000,500000,32,ALL,Partial,10155.84,102.42,1040.2
workload-A,,conservative,250000,500000,32,ALL,Partial,10094.22,91.3,921.56
workload-A,,powersave,250000,500000,32,ALL,Partial,10097.43,85.78,866.2
workload-A,,ondemand,250000,500000,32,ALL,Partial,10364.93,92.5,958.76
workload-A,1.0,userspace,250000,500000,32,ALL,Partial,9664.83,90.14,871.22
workload-A,1.1,userspace,250000,500000,32,ALL,Partial,10167.3,90.67,921.84
workload-A,1.2,userspace,250000,500000,32,ALL,Partial,9822.84,100.49,987.07
workload-A,1.3,userspace,250000,500000,32,ALL,Partial,10326.51,104.46,1078.72
workload-A,1.4,userspace,250000,500000,32,ALL,Partial,10443.83,105.32,1099.99
workload-A,1.5,userspace,250000,500000,32,ALL,Partial,10431.19,105.08,1096.07
workload-A,1.6,userspace,250000,500000,32,ALL,Partial,10325.57,113.76,1174.63
workload-A,1.7,userspace,250000,500000,32,ALL,Partial,9709.52,117.66,1142.47
workload-A,1.8,userspace,250000,500000,32,ALL,Partial,10122.13,124.56,1260.81
workload-A,1.9,userspace,250000,500000,32,ALL,Partial,10341.06,126.04,1303.42
workload-A,2.0,userspace,250000,500000,32,ALL,Partial,10208.51,129.17,1318.59
workload-A,2.1,userspace,250000,500000,32,ALL,Partial,9774.44,131.78,1288.04
workload-A,2.2,userspace,250000,500000,32,ALL,Partial,10108.58,135.01,1364.78
workload-A,2.3,userspace,250000,500000,32,ALL,Partial,10022.65,141.06,1413.81
workload-A,2.4,userspace,250000,500000,32,ALL,Partial,10295.96,147.97,1523.5
workload-A,2.5,userspace,250000,500000,32,ALL,Partial,10088.75,146.22,1475.17
workload-A,2.6,userspace,250000,500000,32,ALL,Partial,10115.34,160.56,1624.14
workload-A,2.7,userspace,250000,500000,32,ALL,Partial,9655.13,160.76,1552.14
workload-A,2.8,userspace,250000,500000,32,ALL,Partial,9830.14,169.16,1662.91
workload-A,,performance,250000,750000,32,ALL,Partial,9676.28,101.1,978.3
workload-A,,conservative,250000,750000,32,ALL,Partial,10242.39,85.69,877.64
workload-A,,powersave,250000,750000,32,ALL,Partial,10159.6,83.52,848.55
workload-A,,ondemand,250000,750000,32,ALL,Partial,10199.33,99.62,1016.02
workload-A,1.0,userspace,250000,750000,32,ALL,Partial,10469.45,83.27,871.82
workload-A,1.1,userspace,250000,750000,32,ALL,Partial,10059.23,90.7,912.42
workload-A,1.2,userspace,250000,750000,32,ALL,Partial,10385.42,99.4,1032.29
workload-A,1.3,userspace,250000,750000,32,ALL,Partial,10602.84,96.92,1027.65
workload-A,1.4,userspace,250000,750000,32,ALL,Partial,10077.32,101.79,1025.73
workload-A,1.5,userspace,250000,750000,32,ALL,Partial,9951.1,107.96,1074.37
workload-A,1.6,userspace,250000,750000,32,ALL,Partial,9835.3,116.0,1140.93
workload-A,1.7,userspace,250000,750000,32,ALL,Partial,10224.14,116.84,1194.57
workload-A,1.8,userspace,250000,750000,32,ALL,Partial,9744.8,117.77,1147.69
workload-A,1.9,userspace,250000,750000,32,ALL,Partial,10635.37,124.17,1320.64
workload-A,2.0,userspace,250000,750000,32,ALL,Partial,10227.2,132.57,1355.79
workload-A,2.1,userspace,250000,750000,32,ALL,Partial,10363.1,132.43,1372.35
workload-A,2.2,userspace,250000,750000,32,ALL,Partial,10246.55,142.38,1458.86
workload-A,2.3,userspace,250000,750000,32,ALL,Partial,10656.17,142.43,1517.81
workload-A,2.4,userspace,250000,750000,32,ALL,Partial,10360.6,144.26,1494.67
workload-A,2.5,userspace,250000,750000,32,ALL,Partial,10063.09,159.11,1601.14
workload-A,2.6,userspace,250000,750000,32,ALL,Partial,10416.97,152.88,1592.5
workload-A,2.7,userspace,250000,750000,32,ALL,Partial,10238.53,158.54,1623.24
workload-A,2.8,userspace,250000,750000,32,ALL,Partial,9707.18,163.78,1589.79
workload-A,,performance,250000,250000,64,ALL,Partial,5111.56,104.15,532.34
workload-A,,conservative,250000,250000,64,ALL,Partial,5147.05,85.61,440.66
workload-A,,powersave,250000,250000,64,ALL,Partial,5056.73,80.7,408.09
workload-A,,ondemand,250000,250000,64,ALL,Partial,4888.64,97.8,478.1
workload-A,1.0,userspace,250000,250000,64,ALL,Partial,4994.59,90.08,449.92
workload-A,1.1,userspace,250000,250000,64,ALL,Partial,4847.88,89.75,435.1
workload-A,1.2,userspace,250000,250000,64,ALL,Partial,5129.91,96.92,497.19
workload-A,1.3,userspace,250000,250000,64,ALL,Partial,5169.06,102.22,528.38
workload-A,1.4,userspace,250000,250000,64,ALL,Partial,5108.65,105.84,540.71
workload-A,1.5,userspace,250000,250000,64,ALL,Partial,5231.09,113.95,596.08
workload-A,1.6,userspace,250000,250000,64,ALL,Partial,5107.74,113.7,580.76
workload-A,1.7,userspace,250000,250000,64,ALL,Partial,5158.43,113.74,586.74
workload-A,1.8,userspace,250000,250000,64,ALL,Partial,5234.47,125.28,655.75
workload-A,1.9,userspace,250000,250000,64,ALL,Partial,4904.34,127.85,627.02
workload-A,2.0,userspace,250000,250000,64,ALL,Partial,5011.58,132.48,663.95
workload-A,2.1,userspace,250000,250000,64,ALL,Partial,5243.33,135.92,712.68
workload-A,2.2,userspace,250000,250000,64,ALL,Partial,5155.52,139.27,718.01
workload-A,2.3,userspace,250000,250000,64,ALL,Partial,5292.67,140.9,745.74
workload-A,2.4,userspace,250000,250000,64,ALL,Partial,4990.36,151.75,757.29
workload-A,2.5,userspace,250000,250000,64,ALL,Partial,4965.12,159.84,793.63
workload-A,2.6,userspace,250000,250000,64,ALL,Partial,4885.36,155.59,760.11
workload-A,2.7,userspace,250000,250000,64,ALL,Partial,4949.59,158.32,783.6
workload-A,2.8,userspace,250000,250000,64,ALL,Partial,4988.04,161.33,804.73
workload-A,,performance,250000,500000,64,ALL,Partial,5257.16,99.97,525.58
workload-A,,conservative,250000,500000,64,ALL,Partial,5102.55,83.35,425.29
workload-A,,powersave,250000,500000,64,ALL,Partial,5089.38,79.12,402.65
workload-A,,ondemand,250000,500000,64,ALL,Partial,5194.51,93.32,484.73
workload-A,1.0,userspace,250000,500000,64,ALL,Partial,5111.93,88.48,452.29
workload-A,1.1,userspace,250000,500000,64,ALL,Partial,5283.92,93.44,493.71
workload-A,1.2,userspace,250000,500000,64,ALL,Partial,5062.52,97.19,492.02
workload-A,1.3,userspace,250000,500000,64,ALL,Partial,4938.42,96.9,478.53
workload-A,1.4,userspace,250000,500000,64,ALL,Partial,5033.07,103.32,519.99
workload-A,1.5,userspace,250000,500000,64,ALL,Partial,5060.8,113.75,575.68
workload-A,1.6,userspace,250000,500000,64,ALL,Partial,5069.8,113.42,575.02
workload-A,1.7,userspace,250000,500000,64,ALL,Partial,5121.24,113.85,583.08
workload-A,1.8,userspace,250000,500000,64,ALL,Partial,4890.74,124.78,610.25
workload-A,1.9,userspace,250000,500000,64,ALL,Partial,5173.44,125.81,650.87
workload-A,2.0,userspace,250000,500000,64,ALL,Partial,5218.89,131.63,686.95
workload-A,2.1,userspace,250000,500000,64,ALL,Partial,4849.19,139.65,677.21
workload-A,2.2,userspace,250000,500000,64,ALL,Partial,5079.84,145.51,739.18
workload-A,2.3,userspace,250000,500000,64,ALL,Partial,5113.62,142.33,727.8
workload-A,2.4,userspace,250000,500000,64,ALL,Partial,4923.27,147.12,724.32
workload-A,2.5,userspace,250000,500000,64,ALL,Partial,5180.54,153.53,795.38
workload-A,2.6,userspace,250000,500000,64,ALL,Partial,5127.63,156.58,802.87
workload-A,2.7,userspace,250000,500000,64,ALL,Partial,4954.25,164.38,814.39
workload-A,2.8,userspace,250000,500000,64,ALL,Partial,5059.15,172.95,874.96
workload-A,,performance,250000,750000,64,ALL,Partial,4923.9,103.86,511.41
workload-A,,conservative,250000,750000,64,ALL,Partial,5204.04,85.35,444.15
workload-A,,powersave,250000,750000,64,ALL,Partial,4955.79,86.49,428.6
workload-A,,ondemand,250000,750000,64,ALL,Partial,5056.69,97.4,492.53
workload-A,1.0,userspace,250000,750000,64,ALL,Partial,4877.81,90.99,443.85
workload-A,1.1,userspace,250000,750000,64,ALL,Partial,5132.21,90.04,462.08
workload-A,1.2,userspace,250000,750000,64,ALL,Partial,5314.47,92.33,490.69
workload-A,1.3,userspace,250000,750000,64,ALL,Partial,5250.17,98.92,519.36
workload-A,1.4,userspace,250000,750000,64,ALL,Partial,4911.66,109.01,535.44
workload-A,1.5,userspace,250000,750000,64,ALL,Partial,4987.98,107.37,535.54
workload-A,1.6,userspace,250000,750000,64,ALL,Partial,5136.21,117.07,601.3
workload-A,1.7,userspace,250000,750000,64,ALL,Partial,5285.81,117.37,620.4
workload-A,1.8,userspace,250000,750000,64,ALL,Partial,5015.62,118.84,596.05
workload-A,1.9,userspace,250000,750000,64,ALL,Partial,4928.66,122.93,605.89
workload-A,2.0,userspace,250000,750000,64,ALL,Partial,4946.91,131.39,649.99
workload-A,2.1,userspace,250000,750000,64,ALL,Partial,5113.41,128.63,657.74
workload-A,2.2,userspace,250000,750000,64,ALL,Partial,4902.15,136.9,671.1
workload-A,2.3,userspace,250000,750000,64,ALL,Partial,5215.28,145.47,758.67
workload-A,2.4,userspace,250000,750000,64,ALL,Partial,5317.72,144.6,768.96
workload-A,2.5,userspace,250000,750000,64,ALL,Partial,4952.21,158.3,783.94
workload-A,2.6,userspace,250000,750000,64,ALL,Partial,4941.64,150.89,745.67
workload-A,2.7,userspace,250000,750000,64,ALL,Partial,4951.51,158.57,785.15
workload-A,2.8,userspace,250000,750000,64,ALL,Partial,5080.77,158.07,803.11
workload-A,,performance,500000,250000,32,ALL,Partial,20919.63,101.18,2116.68
workload-A,,conservative,500000,250000,32,ALL,Partial,21111.55,90.15,1903.18
workload-A,,powersave,500000,250000,32,ALL,Partial,20312.94,80.59,1637.08
workload-A,,ondemand,500000,250000,32,ALL,Partial,20881.0,99.85,2084.91
workload-A,1.0,userspace,500000,250000,32,ALL,Partial,21097.44,86.14,1817.42
workload-A,1.1,userspace,500000,250000,32,ALL,Partial,19375.62,92.68,1795.8
workload-A,1.2,userspace,500000,250000,32,ALL,Partial,20734.12,93.44,1937.37
workload-A,1.3,userspace,500000,250000,32,ALL,Partial,20769.55,100.96,2096.8
workload-A,1.4,userspace,500000,250000,32,ALL,Partial,19442.59,106.98,2079.95
workload-A,1.5,userspace,500000,250000,32,ALL,Partial,20530.68,110.37,2265.94
workload-A,1.6,userspace,500000,250000,32,ALL,Partial,19447.41,111.89,2175.88
workload-A,1.7,userspace,500000,250000,32,ALL,Partial,19678.37,116.45,2291.48
workload-A,1.8,userspace,500000,250000,32,ALL,Partial,20372.98,122.32,2491.94
workload-A,1.9,userspace,500000,250000,32,ALL,Partial,20585.02,130.95,2695.58
workload-A,2.0,userspace,500000,250000,32,ALL,Partial,20010.65,133.08,2662.93
workload-A,2.1,userspace,500000,250000,32,ALL,Partial,20462.85,134.5,2752.28
workload-A,2.2,userspace,500000,250000,32,ALL,Partial,20612.94,135.54,2793.89
workload-A,2.3,userspace,500000,250000,32,ALL,Partial,19716.49,148.72,2932.3
workload-A,2.4,userspace,500000,250000,32,ALL,Partial,19780.54,142.35,2815.83
workload-A,2.5,userspace,500000,250000,32,ALL,Partial,20044.02,148.18,2970.21
workload-A,2.6,userspace,500000,250000,32,ALL,Partial,20083.47,153.05,3073.87
workload-A,2.7,userspace,500000,250000,32,ALL,Partial,19969.86,154.68,3089.01
workload-A,2.8,userspace,500000,250000,32,ALL,Partial,19773.83,157.34,3111.2
workload-A,,performance,500000,500000,32,ALL,Partial,19597.68,102.94,2017.47
workload-A,,conservative,500000,500000,32,ALL,Partial,19332.53,84.53,1634.21
workload-A,,powersave,500000,500000,32,ALL,Partial,19906.96,82.82,1648.63
workload-A,,ondemand,500000,500000,32,ALL,Partial,19848.31,95.48,1895.04
workload-A,1.0,userspace,500000,500000,32,ALL,Partial,19938.6,86.24,1719.56
workload-A,1.1,userspace,500000,500000,32,ALL,Partial,20120.48,92.59,1862.94
workload-A,1.2,userspace,500000,500000,32,ALL,Partial,20202.8,97.47,1969.23
workload-A,1.3,userspace,500000,500000,32,ALL,Partial,20914.82,100.74,2106.88
workload-A,1.4,userspace,500000,500000,32,ALL,Partial,20478.54,107.38,2198.89
workload-A,1.5,userspace,500000,500000,32,ALL,Partial,19859.49,110.91,2202.62
workload-A,1.6,userspace,500000,500000,32,ALL,Partial,20739.78,109.32,2267.3
workload-A,1.7,userspace,500000,500000,32,ALL,Partial,20610.23,116.29,2396.82
workload-A,1.8,userspace,500000,500000,32,ALL,Partial,19494.55,116.38,2268.76
workload-A,1.9,userspace,500000,500000,32,ALL,Partial,20849.47,130.1,2712.47
workload-A,2.0,userspace,500000,500000,32,ALL,Partial,21169.88,134.57,2848.83
workload-A,2.1,userspace,500000,500000,32,ALL,Partial,19920.97,130.25,2594.65
workload-A,2.2,userspace,500000,500000,32,ALL,Partial,20982.79,145.01,3042.73
workload-A,2.3,userspace,500000,500000,32,ALL,Partial,19837.66,143.41,2845.0
workload-A,2.4,userspace,500000,500000,32,ALL,Partial,20993.48,144.99,3043.76
workload-A,2.5,userspace,500000,500000,32,ALL,Partial,20510.47,145.85,2991.37
workload-A,2.6,userspace,500000,500000,32,ALL,Partial,19850.75,161.76,3211.13
workload-A,2.7,userspace,500000,500000,32,ALL,Partial,19959.69,163.2,3257.52
workload-A,2.8,userspace,500000,500000,32,ALL,Partial,21129.69,158.42,3347.29
workload-A,,performance,500000,750000,32,ALL,Partial,21154.38,100.97,2135.96
workload-A,,conservative,500000,750000,32,ALL,Partial,20461.27,90.2,1845.52
workload-A,,powersave,500000,750000,32,ALL,Partial,20183.33,82.08,1656.58
workload-A,,ondemand,500000,750000,32,ALL,Partial,20095.49,95.65,1922.2
workload-A,1.0,userspace,500000,750000,32,ALL,Partial,20617.05,84.49,1741.84
workload-A,1.1,userspace,500000,750000,32,ALL,Partial,20990.58,92.44,1940.43
